matchID,map,p_model,mc_mean,mc_se
2368721,Vertigo,0.5030832355473992,0.5122,0.4999011304528583
2368721,Nuke,0.5125301453471532,0.5234,0.4995020925562711
2368720,Overpass,0.5101140413906889,0.5204,0.4996336325282263
2368720,Ancient,0.5324173860212654,0.544,0.4981100508166292
2368720,Anubis,0.6723815175630731,0.6792,0.46683074683362263
2368747,Ancient,0.5839769725082108,0.5912,0.4916613734891488
2368747,Anubis,0.42519739864656086,0.4296,0.4950685392667508
2368747,Vertigo,0.5071499664946975,0.5172,0.4997540503309247
2368732,Anubis,0.4389575204522352,0.444,0.49690379619855524
2368732,Ancient,0.25835840230960483,0.2658,0.44180244213853764
2368719,Mirage,0.73997080173743,0.7412,0.43801932855347525
2368719,Ancient,0.3654777345978101,0.3722,0.4834396578483773
2368746,Mirage,0.5518703980858186,0.56,0.4964365919812636
2368746,Overpass,0.5000550763475351,0.509,0.4999689928373156
2368746,Nuke,0.5664106098979175,0.5768,0.49411596828884574
2368717,Ancient,0.6663361386918055,0.6742,0.46871985200109884
2368717,Nuke,0.504798439410379,0.5146,0.4998367807209393
2368709,Vertigo,0.5409184236091985,0.5516,0.4973800532625697
2368709,Mirage,0.7282656243066606,0.731,0.44348431276329653
2368709,Overpass,0.7492850211365264,0.7506,0.4327090100951025
2368715,Nuke,0.34799699797665,0.3596,0.47993114795911745
2368745,Nuke,0.5405615201986437,0.5512,0.4974213964126612
2368745,Anubis,0.4144860508637145,0.4188,0.4934118472941343
2368745,Ancient,0.38584848543328687,0.39,0.48779871824134957
2368731,Anubis,0.45452820589876963,0.4614,0.49855767163929
2368731,Inferno,0.4624648935374064,0.4682,0.4990376415798138
2368712,Vertigo,0.43449441349612294,0.4386,0.4962653482353688
2368712,Anubis,0.5869157884877547,0.5946,0.4910183905028022
2368712,Inferno,0.5934144788651162,0.6022,0.4894926767747637
2368708,Ancient,0.7032112622215652,0.707,0.45518396114944293
2368708,Nuke,0.5108412118247212,0.5212,0.4996003203521983
2368711,Inferno,0.7024609314093851,0.7068,0.45527487855471294
2368743,Overpass,0.5666404537523787,0.577,0.49408483478527554
2368743,Mirage,0.5941785268409813,0.6034,0.4892405453989402
2368692,Overpass,0.4906410811469447,0.4984,0.5000474472386576
2368692,Mirage,0.7247277863289668,0.728,0.4450343931902617
2368692,Anubis,0.3537164462781534,0.3636,0.48108349406901624
2368691,Nuke,0.3570951980346034,0.3664,0.48186873679032044
2368691,Mirage,0.5771860784249958,0.5864,0.4925277217693866
2368691,Anubis,0.3741099292910885,0.3804,0.4855337152018586
2368606,Ancient,0.5606675248523365,0.5706,0.49504005184488464
2368606,Inferno,0.6849455612415322,0.692,0.46171271991049306
2368726,Nuke,0.4790001459417425,0.4876,0.4998962084711673
2368726,Ancient,0.8046902432124017,0.8088,0.39328551295329933
2368760,Ancient,0.6184729817965333,0.6272,0.4835979046549699
2368760,Vertigo,0.7718568998834255,0.7742,0.4181498892334819
2368760,Mirage,0.7075699188094463,0.7116,0.45306345394288833
2368604,Mirage,0.5200486216873721,0.5308,0.49910037090353604
2368604,Anubis,0.4546361560581484,0.4614,0.49855767163929
2368604,Ancient,0.5529183948130176,0.5616,0.4962405575305062
2368681,Anubis,0.4253412088823329,0.4296,0.4950685392667508
2368681,Ancient,0.6223498894348511,0.6322,0.4822547811424859
2368757,Anubis,0.4859150997828096,0.4944,0.5000186433811702
2368757,Ancient,0.5306618122548927,0.5414,0.49833292801241647
2368757,Mirage,0.45252974264033335,0.4594,0.49839875628261027
2368605,Overpass,0.6485884115087728,0.6546,0.47554607433324775
2368605,Inferno,0.5532971188818461,0.5624,0.4961405759401451
2368527,Inferno,0.36009208875141496,0.3682,0.48236427630890305
2368527,Nuke,0.6804714473801902,0.6872,0.4636800187974099
2368707,Ancient,0.381112130471712,0.3868,0.4870659161153943
2368707,Mirage,0.6099572986907758,0.6176,0.4860221018602954
2368707,Vertigo,0.4808232476246965,0.49,0.4999499874967491
2368753,Anubis,0.8052169204537947,0.809,0.3931283632377552
2368753,Mirage,0.7480340634262275,0.7494,0.43340190059745737
2368753,Vertigo,0.6973077204472515,0.7026,0.4571597521740092
2368764,Mirage,0.5330764003866704,0.5446,0.4980566755806191
2368764,Ancient,0.5594881516825072,0.5696,0.49518166462036456
2368764,Overpass,0.48741143495518086,0.4962,0.5000355658484931
2368742,Nuke,0.723839719605503,0.7272,0.4454434239819842
2368742,Mirage,0.5122029667747352,0.523,0.49952067442783205
2368706,Nuke,0.5162628090084497,0.5268,0.4993311790037401
2368706,Vertigo,0.6493293100715137,0.656,0.47508856208960204
2368938,Inferno,0.6703447799593674,0.6774,0.4675178655312737
2368763,Overpass,0.4877361099110644,0.4962,0.5000355658484931
2368763,Mirage,0.32931236851868534,0.3406,0.47395840251383103
2368763,Ancient,0.2890413611592288,0.2988,0.45777775404055937
2368686,Ancient,0.5979413437676744,0.608,0.48824550866889405
2368686,Anubis,0.7372325861434078,0.7388,0.4393326332433393
2368767,Mirage,0.6997352613030523,0.7048,0.45617823240038885
2368768,Mirage,0.7777551295489311,0.7808,0.4137458122077175
2368703,Overpass,0.5343653118359895,0.5458,0.49794773861327857
2368703,Inferno,0.5697514279142437,0.5804,0.4935428622838975
2368703,Mirage,0.5345519871272268,0.546,0.4979292989143574
2368602,Ancient,0.6250545346259907,0.6338,0.4818132302020769
2368602,Anubis,0.5003467357111686,0.5094,0.4999616308542739
2368676,Inferno,0.4780337660333773,0.4868,0.4998757197014368
2368676,Ancient,0.6215727573659664,0.6312,0.48252785062141756
2368676,Anubis,0.48370555549174205,0.4936,0.5000090417266089
2368603,Inferno,0.3789864230453932,0.3848,0.4865966658980029
2368603,Overpass,0.4046239053152568,0.409,0.4916984375312719
2368728,Vertigo,0.48546236508209833,0.4944,0.5000186433811702
2368728,Anubis,0.6867469025972075,0.6942,0.4607915209345253
2368443,Anubis,0.5237570354638185,0.5358,0.49876659232823983
2368443,Vertigo,0.5739171321364125,0.5842,0.4929086647547983
2368600,Inferno,0.6775895942024907,0.6834,0.46519643328846455
2368600,Anubis,0.5374467638926664,0.549,0.49764297413501296
2368526,Anubis,0.6091854307042438,0.6174,0.4860704608372943
2368526,Inferno,0.7461212447621367,0.7472,0.43466072515146553
2368740,Vertigo,0.3712727492544984,0.3776,0.4848352844529884
2368740,Ancient,0.7179359943176243,0.7218,0.44815725921354566
2368740,Mirage,0.28599310727336025,0.2948,0.45599840669610003
2368694,Mirage,0.5098204708746843,0.5202,0.4996417600418079
2368694,Vertigo,0.5166663070352137,0.5272,0.4993095452766759
2368525,Mirage,0.460996232555903,0.467,0.498959709955054
2368525,Overpass,0.514587691438784,0.5248,0.4994345272099175
2368739,Mirage,0.5422212926373333,0.5522,0.49731742873640067
2368739,Anubis,0.49425897506899846,0.5026,0.500043246779446
2368739,Ancient,0.726336664056831,0.7298,0.44410742650991125
2368677,Mirage,0.4215497498984363,0.4264,0.494602837025101
2368677,Ancient,0.5288702756660741,0.5396,0.4984792235462391
2368677,Nuke,0.656868232632289,0.6656,0.4718274729526106
2368682,Vertigo,0.4639798270174957,0.4704,0.49917299079071475
2368682,Ancient,0.4481668547295315,0.454,0.49792929891435744
2368682,Anubis,0.46805578180661767,0.4748,0.49941450015852934
2368601,Vertigo,0.5172003583170312,0.5274,0.4992986078690427
2368601,Nuke,0.4699638359044272,0.4772,0.499529844967448
2368601,Overpass,0.44160364136552405,0.4472,0.49725407220299805
2368701,Vertigo,0.5402805704851916,0.551,0.49744194605796926
2368701,Inferno,0.5498323694740035,0.5588,0.4965801832289274
2368701,Ancient,0.6194299232934853,0.6282,0.48333371731802377
2368598,Anubis,0.5145798605822886,0.5246,0.4994444202769605
2368724,Anubis,0.4964767324505412,0.5048,0.5000269646659854
2368724,Overpass,0.48580359014991426,0.4944,0.5000186433811702
2368724,Vertigo,0.3880780851690499,0.392,0.4882455086688941
2368599,Mirage,0.6117656541912397,0.6206,0.4852862459910744
2368594,Ancient,0.4118137246375041,0.4154,0.4928401549018269
2368674,Nuke,0.3482639631393124,0.36,0.4800480072012002
2368674,Ancient,0.5018942054143974,0.511,0.49992898075342607
2368674,Inferno,0.4234203641019793,0.4276,0.49477995254485413
2368595,Mirage,0.7139880290771552,0.7184,0.4498243083490224
2368597,Ancient,0.5982092090775618,0.6082,0.4882012168006314
2368596,Ancient,0.5953110740457839,0.6054,0.48881348971314725
2368524,Anubis,0.5688064297182622,0.5798,0.4936402497155472
2368524,Inferno,0.4442365356492147,0.4494,0.4974828015394758
2368524,Nuke,0.7714182050661887,0.774,0.41828099621947884
2368523,Mirage,0.3581399685479135,0.3672,0.48208986934847087
2368523,Ancient,0.6120179483110268,0.6208,0.48523648965239413
2368522,Inferno,0.4141718666719763,0.4182,0.4933127116609679
2368522,Nuke,0.7401967262917672,0.7414,0.437909114861264
2368522,Anubis,0.6877173444438776,0.695,0.460453475913361
2368521,Nuke,0.6112960677286298,0.6202,0.48538549609147075
2368521,Mirage,0.3538190749753535,0.3636,0.48108349406901624
2368520,Anubis,0.4791196560624627,0.4876,0.4998962084711673
2368520,Inferno,0.4903595197317502,0.4982,0.5000467671667029
2368519,Anubis,0.3663195950674474,0.3726,0.48354524421261774
2368519,Ancient,0.5972254026814613,0.6074,0.4883778686514344
2368519,Nuke,0.47095415761194814,0.4778,0.49955687505456553
2368671,Mirage,0.713646474869925,0.7182,0.4499213774085088
2368671,Vertigo,0.7700129177441383,0.7724,0.41932494163993667
2368580,Vertigo,0.3418324752341298,0.3528,0.47788893643514424
2368580,Nuke,0.5943127239405882,0.6038,0.48915581840854816
2368646,Overpass,0.43545505795337397,0.4398,0.49641237398861227
2368646,Vertigo,0.3522855415723067,0.3628,0.4808559082312457
2368655,Ancient,0.40596517271249016,0.4096,0.491809124806615
2368655,Vertigo,0.6446510963472244,0.6514,0.476574720996549
2368655,Inferno,0.47470651096494226,0.483,0.49976089501924625
2368645,Anubis,0.4899949386183297,0.498,0.5000460070851884
2368645,Ancient,0.6075589263120086,0.6162,0.48635878626153634
2368518,Ancient,0.41177032945373665,0.4152,0.49280577462759223
2368518,Vertigo,0.7157010724034529,0.7194,0.4493373129444747
2368644,Ancient,0.6194684448881367,0.6282,0.48333371731802377
2368644,Mirage,0.4631912926890517,0.4692,0.49910037090353604
2368644,Nuke,0.5467702186131734,0.5556,0.4969487213046445
2368517,Overpass,0.589780106833661,0.598,0.4903509853337337
2368517,Ancient,0.8377767742849344,0.84,0.3666427217020344
2368516,Anubis,0.4943246663822811,0.503,0.5000410065201056
2368516,Overpass,0.41252017386266937,0.4164,0.49301080305647066
2368515,Ancient,0.6304244044027271,0.638,0.4806268827688356
2368515,Overpass,0.6780557105060208,0.6848,0.4646419464788834
2368579,Anubis,0.6377546503097986,0.6442,0.4788028931012097
2368579,Vertigo,0.6802162358260764,0.6868,0.46384134114797443
2368578,Ancient,0.6747660879135626,0.6812,0.46605793845872867
2368578,Mirage,0.6146799788655241,0.6238,0.48447962196651795
2368643,Mirage,0.39749085336007706,0.403,0.4905498219605886
2368643,Ancient,0.6589888684008424,0.6672,0.4712627480668752
2368630,Ancient,0.4449063895872748,0.45,0.49754347538881516
2368630,Anubis,0.547232354319083,0.5564,0.49685854494286047
2368630,Vertigo,0.41518483250106586,0.4194,0.4935102333995659
2368630,Inferno,0.4749706756508766,0.4832,0.49976765956062874
2368642,Inferno,0.5810136858554572,0.589,0.4920644525721169
2368642,Vertigo,0.6565455249214495,0.6656,0.4718274729526106
2368641,Ancient,0.4185720122161997,0.423,0.49408483478527543
2368641,Nuke,0.5788056947720728,0.5868,0.49245737160953384
2368641,Overpass,0.566600044840327,0.577,0.49408483478527554
2368576,Ancient,0.5135174816400734,0.524,0.49947361770063076
2368576,Nuke,0.6088501944094684,0.6174,0.4860704608372943
2368576,Mirage,0.4636308818924914,0.4694,0.4991126753474996
2368575,Inferno,0.45978728229868165,0.466,0.498892552315377
2368575,Vertigo,0.6193276563917085,0.6282,0.48333371731802377
2368575,Anubis,0.4500338623123466,0.4568,0.4981800845872262
2368639,Overpass,0.36891458606194627,0.3752,0.48422293870785815
2368639,Ancient,0.6924097947790442,0.6986,0.45891193058364305
2368639,Nuke,0.615423591050979,0.6246,0.48427445147237513
2368654,Nuke,0.5423281427908108,0.5522,0.49731742873640067
2368654,Ancient,0.5108242058466973,0.5212,0.4996003203521983
2368638,Ancient,0.44098397923539345,0.4462,0.4971468505363377
2368638,Inferno,0.5473540859395161,0.5566,0.49683579698108743
2368991,TBA,0.1291139793375813,0.1288,0.3350119499380884
2368955,Inferno,0.5490077657072882,0.558,0.49667427663148966
2368629,Overpass,0.45814387846381105,0.4644,0.4987809102995982
2368629,Ancient,0.5913581526907793,0.6006,0.4898240760978425
2368636,Inferno,0.5536079064877096,0.5632,0.4960392837207542
2368636,Mirage,0.7736309009939758,0.7762,0.41683127241358986
2368466,Default,0.6558764916834006,0.6642,0.47231660630907213
2368466,Vertigo,0.6348227149739724,0.6424,0.47934141656936735
2368466,Anubis,0.6012808320520795,0.6106,0.4876630015088372
2368535,Vertigo,0.4693638274039719,0.4766,0.4995020925562711
2368535,Ancient,0.477360621042849,0.486,0.49985394946339967
2368535,Anubis,0.6158483448103381,0.6248,0.48422293870785815
2368593,Inferno,0.3044378374021746,0.313,0.4637607301216443
2368593,Nuke,0.30004656468942426,0.3082,0.46179585433632514
2368508,Overpass,0.6704345440611446,0.6774,0.4675178655312737
2368508,Ancient,0.4474909680196883,0.454,0.49792929891435744
2368508,Vertigo,0.5454439322868706,0.5548,0.4970375934211162
2368508,Mirage,0.3922287062069383,0.3952,0.4889425047534638
2368508,Anubis,0.4232746842808139,0.4276,0.49477995254485413
2368614,Default,0.6466939729799622,0.6522,0.4763197834514345
2368614,Nuke,0.6319557466249781,0.6398,0.48010630115848557
2368614,Mirage,0.3030910626227813,0.3114,0.4631122267732924
2368614,Anubis,0.5105029682666579,0.5208,0.4996171368725169
2368614,Inferno,0.6769845972003754,0.683,0.4653539629810543
2368628,Overpass,0.5218761788818606,0.533,0.498959709955054
2368628,Ancient,0.6416068650229844,0.6484,0.4775175856541011
2368628,Nuke,0.5412560151078676,0.5516,0.4973800532625697
2368591,Anubis,0.6338747844231063,0.6414,0.4796374155652184
2368591,Vertigo,0.6117030491020145,0.6204,0.48533591479514265
2368533,Overpass,0.49362902098417605,0.5016,0.5000474472386576
2368533,Ancient,0.477360621042849,0.486,0.49985394946339967
2368627,Nuke,0.57524242350169,0.5854,0.49270213220384546
2368627,Ancient,0.47366484987299234,0.481,0.4996888409676141
2368627,Inferno,0.4186871618305779,0.4238,0.4942088713101944
2368649,Nuke,0.5439356285621569,0.5536,0.497168457663053
2368649,Anubis,0.3123126809739559,0.32,0.46652280620109143
2368649,Ancient,0.34538641855820185,0.357,0.47916272745683874
2368465,Nuke,0.46044404293050983,0.4664,0.498919657023887
2368465,Ancient,0.6441777747405459,0.6514,0.476574720996549
2368465,Vertigo,0.7038030730370296,0.7078,0.4548192301414061
2368666,Mirage,0.4143956447798092,0.4186,0.49337888538617963
2368666,Nuke,0.6330144094321515,0.6408,0.47981392672665946
2368666,Ancient,0.626588671496358,0.6346,0.4815903091271346
2368663,Anubis,0.3511061659050751,0.3612,0.4803964156227945
2368663,Mirage,0.7604927173820916,0.7638,0.42478894657209004
2368663,Ancient,0.7130913157005448,0.7178,0.4501151860759057
2368652,Anubis,0.6509360333926941,0.6572,0.47469277079531036
2368652,Ancient,0.5175124057369385,0.5276,0.49928759009164636
2368587,Vertigo,0.7938790344247656,0.7962,0.4028622836701405
2368587,Overpass,0.7751157016022313,0.7782,0.4154988421855968
2368587,Ancient,0.29098797189151826,0.3002,0.45839064606171814
2368531,Ancient,0.6631664813273265,0.6714,0.4697511822599778
2368531,Vertigo,0.7931583327282677,0.7954,0.40344937015548277
2368613,Inferno,0.6436737378452733,0.6504,0.4768913136816532
2368613,Anubis,0.43219197141230875,0.4366,0.4960137557862542
2368613,Nuke,0.6218039243712367,0.6316,0.48241889017442036
2368590,Anubis,0.2867474470101566,0.2958,0.4564471807402924
2368590,Ancient,0.8129145025051909,0.8158,0.3876859812838437
2368590,Mirage,0.2941439700565645,0.3028,0.4595153869873953
2368506,Anubis,0.4286178332676616,0.4324,0.4954587125757033
2368506,Mirage,0.5279931705878002,0.539,0.498526534640984
2368626,Vertigo,0.41016257346727986,0.414,0.49259773700870907
2368626,Anubis,0.3978007210997227,0.4034,0.4906287632382181
2368626,Ancient,0.40022262744818543,0.4052,0.490979808377541
2368507,Overpass,0.41819772618722584,0.4226,0.49402231893946047
2368507,Mirage,0.5403688111805125,0.551,0.49744194605796926
2368375,Mirage,0.6132201687778546,0.6218,0.4849863939952048
2368375,Anubis,0.514965835122353,0.5252,0.49941450015852934
2368625,Mirage,0.48506407836191956,0.4944,0.5000186433811702
2368625,Ancient,0.5583672649652817,0.569,0.49526564347986257
2368464,Mirage,0.6556878101420726,0.664,0.4723861023844215
2368464,Inferno,0.5097238952856764,0.52,0.49964980735110587
2368632,Anubis,0.5471203729034925,0.5562,0.4968812113449627
2368632,Overpass,0.47388234517856864,0.4812,0.49969640713123
2368631,Inferno,0.555594796453173,0.5664,0.4956209923253924
2368631,Ancient,0.4503395154849375,0.4568,0.4981800845872262
2368631,Mirage,0.32904312178074463,0.3402,0.47382366105161366
2368589,Overpass,0.30695585369504774,0.315,0.46456233557266197
2368589,Ancient,0.2900561872227953,0.2998,0.4582160542696841
2368585,Vertigo,0.4887276570452226,0.4964,0.500037046037073
2368584,Ancient,0.2898434695448737,0.2998,0.4582160542696841
2368505,Ancient,0.7025831845756981,0.7068,0.45527487855471294
2368505,Mirage,0.5542227675139394,0.5638,0.49596245397323196
2368612,Ancient,0.41742186381297663,0.4222,0.49395947120369943
2368612,Inferno,0.5452316803768422,0.5548,0.4970375934211162
2368623,Inferno,0.5857360352915105,0.5934,0.49124810935105717
2368623,Overpass,0.49988568664175215,0.509,0.4999689928373156
2368502,Ancient,0.5068689439874388,0.5172,0.4997540503309247
2368502,Nuke,0.5867985224702901,0.5946,0.4910183905028022
2368621,Overpass,0.44102609488434674,0.4464,0.49716845766305306
